num_words,num_unique_words,num_stopwords,num_links,num_unique_domains,num_email_addresses,num_spelling_errors,num_urgent_keywords,label
189,108,24,0,0,0,64,1,0
35,33,8,0,0,1,4,0,0
47,29,19,0,0,0,5,0,0
374,204,142,0,0,1,11,1,0
148,102,39,0,0,0,10,0,0
105,84,32,3,3,1,4,0,1
78,76,8,0,0,0,2,0,1
169,75,40,0,0,0,11,0,0
266,145,44,0,0,0,39,1,0
194,121,75,0,0,0,3,0,0
385,205,141,0,0,0,27,1,0
140,85,35,0,0,3,9,0,0
294,190,92,5,3,2,18,0,0
49,48,4,0,0,0,13,0,1
216,128,38,2,1,1,12,0,0
343,182,110,0,0,3,18,0,0
73,57,30,0,0,0,0,0,0
204,94,29,1,1,24,57,0,0
28,27,8,0,0,0,2,0,0
68,54,25,0,0,0,3,0,0
500,109,113,0,0,0,31,0,0
255,119,67,0,0,0,42,1,0
359,187,112,0,0,0,21,0,0
191,119,70,0,0,0,5,1,0
56,31,4,0,0,4,12,0,0
647,345,178,0,0,0,88,1,1
90,68,22,0,0,0,5,0,1
44,30,4,4,4,2,13,0,1
102,66,22,0,0,1,19,0,0
110,71,38,0,0,0,1,1,1
52,40,22,0,0,0,1,0,1
599,349,194,1,1,0,27,0,0
17,16,7,1,1,0,0,0,0
309,158,123,0,0,0,14,0,0
169,104,60,0,0,0,10,1,0
53,41,13,0,0,0,1,0,0
320,142,102,0,0,0,61,1,0
23,17,1,1,1,2,8,0,1
39,37,8,0,0,0,1,0,0
231,125,79,0,0,0,21,0,0
82,33,16,0,0,0,1,0,0
208,124,58,0,0,0,29,0,0
1215,227,294,1,1,0,57,0,0
27,26,7,0,0,0,1,0,0
103,101,3,0,0,0,15,0,1
890,373,284,1,1,1,63,0,0
306,172,88,1,1,1,17,0,0
90,60,27,0,0,6,12,0,0
51,40,15,0,0,0,1,0,0
103,52,26,0,0,0,24,0,0
180,107,53,0,0,1,25,0,0
233,139,57,7,1,1,20,2,0
416,164,127,0,0,0,26,0,0
1208,478,390,0,0,0,62,1,0
90,58,10,1,1,1,21,0,0
36,27,6,0,0,3,8,0,0
272,112,80,0,0,0,28,1,0
145,80,26,0,0,9,27,0,0
114,85,37,0,0,0,8,0,0
66,49,15,0,0,0,12,0,0
195,127,79,0,0,0,7,0,1
27,24,9,1,1,0,0,0,0
33,31,8,0,0,0,10,0,1
18,17,3,0,0,0,1,0,0
460,245,150,0,0,0,42,1,0
27,27,0,0,0,1,4,0,0
5759,762,593,94,6,0,1584,2,0
291,147,88,1,1,9,31,0,0
232,125,78,1,1,0,16,0,0
495,238,157,0,0,0,16,0,1
24,21,8,1,1,0,0,0,0
170,126,66,0,0,0,2,0,1
269,154,102,0,0,0,12,0,0
308,178,94,0,0,2,19,1,1
377,184,121,0,0,2,27,0,0
138,87,31,0,0,3,21,0,0
71,53,23,0,0,2,10,0,0
41,38,17,0,0,0,0,0,0
128,54,24,0,0,0,30,0,0
510,295,98,0,0,0,82,0,0
255,116,79,0,0,0,14,1,0
627,293,160,16,3,2,81,2,0
325,151,52,0,0,0,63,1,0
217,117,73,1,1,2,13,0,0
104,72,38,1,1,0,3,0,1
121,69,41,1,1,0,1,0,1
238,115,76,6,1,1,12,0,0
86,66,22,0,0,0,12,0,0
409,204,115,0,0,1,53,0,0
224,141,63,1,1,5,18,0,0
63,59,3,0,0,0,0,0,1
9,9,3,0,0,0,0,0,1
1064,395,422,1,1,2,23,0,0
209,121,79,0,0,4,16,0,0
10,9,1,0,0,0,0,0,0
303,140,75,0,0,0,41,0,0
24,23,0,0,0,0,3,0,0
121,93,41,0,0,1,6,0,0
64,54,26,0,0,0,3,0,0
148,89,28,0,0,0,10,0,1
24,21,10,0,0,0,0,0,0
107,89,32,0,0,0,10,1,1
110,82,43,0,0,0,3,0,0
44,37,7,0,0,0,1,0,1
382,182,121,0,0,0,25,0,0
68,52,16,0,0,0,4,0,1
438,236,140,11,4,1,34,0,0
43,39,13,0,0,0,4,0,0
310,164,103,4,2,3,14,1,0
143,82,39,0,0,0,14,0,0
739,342,230,0,0,13,49,0,0
33,26,9,0,0,0,0,0,0
162,101,44,0,0,1,18,0,0
209,105,49,0,0,0,41,0,0
291,158,77,0,0,1,23,0,0
94,60,27,0,0,0,7,0,0
6,6,0,0,0,0,3,0,0
185,111,79,0,0,0,2,0,0
38,34,12,0,0,1,12,0,0
77,63,29,0,0,0,0,0,0
988,262,166,0,0,0,251,1,0
264,133,59,0,0,17,67,0,0
574,239,143,0,0,3,111,0,0
392,192,162,0,0,0,14,0,0
241,137,87,0,0,0,7,0,0
46,37,5,3,1,0,13,0,0
243,152,79,3,2,0,15,1,1
178,101,30,0,0,0,35,1,0
45,42,13,0,0,0,1,0,0
227,139,84,0,0,0,11,0,0
21,19,8,0,0,0,1,0,0
30,30,3,0,0,0,2,1,0
343,174,125,0,0,5,14,0,0
38,32,8,0,0,0,15,0,1
788,324,256,0,0,0,42,0,1
148,78,23,6,3,4,28,0,0
279,155,84,1,1,2,8,0,0
325,171,103,0,0,0,29,0,0
69,56,27,0,0,0,3,0,0
36,30,11,0,0,0,4,0,1
199,126,74,0,0,0,11,0,0
79,55,30,0,0,0,1,1,1
288,141,12,0,0,0,121,0,0
93,63,22,0,0,2,6,0,0
161,104,38,1,1,3,13,1,0
201,110,81,0,0,0,5,0,0
42,37,10,0,0,1,4,0,0
190,101,65,0,0,0,10,0,0
524,298,143,2,2,0,56,3,0
184,119,57,0,0,3,17,0,0
421,184,130,0,0,2,27,0,0
604,327,170,0,0,0,32,0,1
432,240,119,0,0,0,17,0,1
214,137,63,2,1,0,15,1,0
60,53,21,0,0,0,1,1,0
177,123,61,0,0,0,13,1,1
760,349,259,0,0,2,29,1,0
144,105,39,0,0,0,13,0,1
115,81,42,0,0,2,8,0,0
803,332,191,23,3,4,43,1,0
96,63,36,0,0,0,3,0,0
588,295,189,7,3,7,43,2,0
104,65,26,0,0,2,16,1,0
838,336,318,0,0,12,43,0,0
95,75,33,0,0,0,6,0,0
131,98,37,0,0,0,2,0,1
63,56,22,0,0,2,6,0,0
191,93,38,0,0,0,43,0,0
39,37,8,0,0,0,1,0,1
475,202,179,0,0,0,17,0,0
22,22,3,0,0,0,9,0,1
15,15,2,0,0,0,4,0,1
50,41,21,0,0,0,6,0,0
356,184,126,0,0,8,24,0,0
316,171,116,0,0,4,16,0,0
73,51,32,0,0,0,0,0,0
48,37,23,0,0,0,3,0,1
86,60,32,0,0,0,8,0,0
72,50,9,0,0,0,24,0,0
650,319,209,0,0,3,17,1,0
27,26,5,0,0,0,2,0,0
45,37,14,0,0,0,0,0,1
180,130,44,1,1,0,5,0,0
3799,880,1451,0,0,0,36,2,1
333,184,114,0,0,0,20,0,0
197,115,47,0,0,0,28,0,1
152,105,47,0,0,1,7,1,1
393,191,128,6,1,1,11,1,1
269,146,101,0,0,0,24,0,0
40,38,7,0,0,0,0,0,1
73,54,7,0,0,0,15,0,0
86,63,33,0,0,0,4,0,0
32,19,4,0,0,0,2,0,0
515,240,220,0,0,0,24,2,1
202,120,70,0,0,0,8,0,0
124,101,20,0,0,0,8,0,1
852,351,226,0,0,2,57,1,0
62,49,25,0,0,1,0,0,0
410,227,125,0,0,0,35,0,1
395,204,103,0,0,0,85,1,0
241,145,35,0,0,40,50,0,0
714,290,263,0,0,0,11,1,0
651,270,236,2,1,1,22,1,0
222,104,54,0,0,5,20,0,0
55,40,13,0,0,0,2,0,0
158,156,3,0,0,0,20,0,1
63,47,20,0,0,0,9,0,0
357,180,116,0,0,0,1,1,1
181,89,33,0,0,0,16,1,1
39,36,14,0,0,0,3,0,0
66,56,24,0,0,1,0,0,0
146,95,49,1,1,2,13,0,0
107,68,48,0,0,0,1,1,1
127,78,23,0,0,1,24,0,0
123,48,10,0,0,0,14,0,0
299,163,127,0,0,0,12,0,1
41,31,16,0,0,0,3,0,0
224,140,59,1,1,3,21,1,1
14,13,5,0,0,0,1,0,1
280,168,99,0,0,4,14,2,0
36,29,11,1,1,0,5,0,0
125,87,38,2,2,2,18,0,0
84,62,25,0,0,0,14,0,0
129,105,25,1,1,6,17,0,0
66,47,32,0,0,0,1,0,0
60,56,7,1,1,0,7,0,0
216,115,21,0,0,0,19,0,1
421,221,100,0,0,0,51,2,0
169,86,38,0,0,0,41,0,0
6341,1657,2014,16,7,0,612,3,0
22,22,8,0,0,0,2,0,1
16,16,0,0,0,1,1,0,0
51,49,10,0,0,0,6,0,0
66,56,25,0,0,0,1,0,0
1259,268,45,0,0,0,643,0,0
54,37,11,0,0,0,5,0,0
701,319,237,0,0,2,30,0,0
198,98,43,0,0,6,39,0,0
121,88,42,0,0,0,8,1,0
53,40,14,0,0,0,1,0,0
132,79,45,0,0,2,6,0,0
431,191,120,2,2,0,13,0,0
135,102,31,0,0,0,8,1,0
85,68,34,0,0,0,3,1,0
46,40,9,0,0,0,1,0,0
1337,516,459,0,0,0,25,0,1
143,133,22,0,0,0,9,1,1
207,113,54,0,0,0,11,0,0
279,155,108,0,0,0,8,4,1
344,190,104,0,0,0,14,0,0
193,134,47,0,0,2,14,1,0
687,244,125,0,0,0,56,0,0
1609,463,115,6,6,25,823,1,0
83,65,22,0,0,0,6,0,1
99,70,46,0,0,0,1,0,0
822,384,229,6,3,2,48,1,0
327,221,64,3,2,2,26,1,0
1042,305,159,2,2,87,151,1,0
320,188,91,5,3,4,25,0,0
389,199,139,0,0,0,12,0,0
197,144,75,1,1,0,7,0,0
79,70,21,0,0,0,7,0,1
459,201,158,0,0,5,27,0,0
158,99,55,0,0,0,4,0,0
650,287,220,0,0,0,33,1,0
405,192,125,0,0,5,16,0,0
675,297,192,2,2,0,42,1,0
41,39,16,0,0,0,2,0,0
62,53,29,0,0,0,0,1,0
101,80,30,0,0,0,8,0,0
74,57,23,0,0,0,2,0,1
1533,437,304,43,6,0,209,2,0
542,277,167,0,0,1,25,1,0
70,48,31,0,0,0,2,1,1
170,93,61,0,0,0,10,0,0
157,101,53,0,0,0,17,1,0
74,61,13,0,0,1,2,0,0
77,63,20,0,0,0,17,0,1
412,206,136,0,0,0,30,0,0
14,13,1,0,0,0,1,1,0
127,87,46,0,0,0,6,1,0
25,17,5,0,0,0,5,0,0
93,70,30,0,0,0,10,0,0
262,156,68,0,0,2,28,0,0
145,104,30,2,1,3,12,0,0
1396,444,287,0,0,0,385,1,0
117,76,26,1,1,1,11,0,0
242,116,65,0,0,0,31,0,0
66,54,23,0,0,0,4,0,1
220,134,78,0,0,1,3,0,0
2247,818,622,0,0,0,148,1,1
86,64,29,0,0,0,7,0,0
198,120,46,1,1,6,25,0,0
482,176,74,0,0,28,71,1,0
237,125,34,1,1,0,62,0,0
674,278,264,1,1,8,30,0,0
462,243,46,0,0,0,59,1,0
263,146,93,0,0,1,21,0,0
182,96,67,0,0,0,10,0,1
324,171,117,6,2,0,7,2,0
959,301,237,4,1,34,108,0,0
493,254,193,0,0,0,33,0,1
53,45,19,1,1,0,3,0,0
324,160,96,0,0,4,41,0,0
143,95,46,1,1,0,2,0,0
517,280,179,0,0,4,45,1,0
172,126,54,0,0,0,16,0,0
23,23,5,0,0,0,2,0,1
95,73,34,0,0,0,3,0,0
36,30,11,0,0,0,0,0,0
86,62,35,0,0,0,0,1,0
200,104,63,0,0,0,21,1,0
425,197,145,0,0,2,19,0,0
35,34,7,0,0,1,3,0,0
643,340,208,0,0,0,71,0,1
62,49,16,0,0,1,8,0,0
47,34,8,0,0,0,14,1,0
47,42,12,0,0,1,7,0,0
94,66,32,0,0,0,3,0,0
112,74,28,0,0,2,13,0,0
237,126,102,0,0,0,6,1,0
55,41,9,0,0,0,6,0,1
144,102,50,0,0,1,11,0,0
236,116,54,0,0,0,46,1,0
1522,372,455,0,0,52,65,2,0
18,18,4,1,1,0,3,0,0
173,113,61,0,0,0,4,0,0
128,89,43,1,1,1,5,1,0
177,114,57,0,0,0,11,0,0
1662,685,545,6,3,1,107,2,0
180,120,65,0,0,3,9,0,0
14,14,0,0,0,0,11,0,1
58,58,2,0,0,0,7,0,1
27,26,7,0,0,0,3,1,0
61,50,18,0,0,0,5,0,0
79,69,14,0,0,0,13,0,1
56,43,17,0,0,0,3,1,1
75,60,21,0,0,0,6,0,0
43,37,21,0,0,0,0,0,0
45,41,10,0,0,0,3,0,1
79,51,18,0,0,4,10,0,0
1719,544,620,0,0,6,135,2,0
345,187,127,0,0,0,4,1,1
152,114,50,0,0,0,7,0,0
668,261,165,7,3,7,57,0,0
81,81,0,0,0,0,39,0,1
155,93,70,0,0,0,11,0,0
145,91,62,0,0,0,7,0,0
46,38,23,0,0,0,2,0,0
229,150,79,0,0,0,14,0,0
76,50,36,0,0,0,4,0,0
130,93,36,3,3,2,23,0,0
83,57,16,0,0,16,17,0,0
182,111,39,0,0,2,15,0,0
96,79,20,0,0,0,7,1,0
77,70,15,0,0,0,27,0,1
70,49,15,1,1,0,7,0,0
386,193,137,0,0,10,16,1,0
77,54,30,0,0,0,5,0,0
665,287,80,0,0,0,237,1,0
937,265,355,0,0,11,68,1,0
344,174,112,0,0,0,27,0,0
193,135,55,0,0,0,7,0,0
4983,645,510,90,7,0,1317,2,0
76,65,6,0,0,1,15,0,0
25,19,3,0,0,2,3,0,0
34,30,13,0,0,0,0,0,0
275,166,90,0,0,0,8,1,0
61,46,25,0,0,0,1,0,0
238,122,67,0,0,0,23,0,0
264,140,96,0,0,0,40,0,0
175,105,61,0,0,0,14,1,0
385,178,132,0,0,5,14,0,0
184,112,42,0,0,1,17,0,0
52,44,13,0,0,0,1,1,0
79,56,18,3,3,1,13,0,0
132,93,36,0,0,0,11,0,0
155,105,52,0,0,2,8,0,0
109,71,29,0,0,0,12,0,0
109,89,40,0,0,0,6,0,0
205,134,77,0,0,0,14,2,0
504,242,179,0,0,1,22,0,0
111,80,38,0,0,0,12,0,0
292,126,70,12,3,2,22,0,0
117,78,37,0,0,2,9,1,0
151,105,54,0,0,0,7,0,0
552,258,115,0,0,55,78,0,0
153,115,38,4,1,1,10,0,0
47,33,17,0,0,0,0,0,0
559,276,218,0,0,5,22,1,0
163,114,71,1,1,0,1,1,0
237,152,45,3,3,9,37,0,0
284,171,60,0,0,0,21,1,1
78,55,39,0,0,0,1,0,0
184,123,63,0,0,4,20,0,0
108,56,16,12,4,5,26,1,0
34,31,14,0,0,0,1,0,1
72,48,28,0,0,0,5,0,0
141,84,41,0,0,0,19,0,0
55,34,6,0,0,0,6,0,0
582,296,225,2,2,5,19,1,1
285,242,36,0,0,0,63,0,0
101,62,29,0,0,1,9,1,0
161,114,56,0,0,1,6,0,0
241,135,83,0,0,0,8,0,0
84,57,32,0,0,0,11,1,0
119,87,39,0,0,0,8,1,0
46,32,14,0,0,0,2,0,0
155,122,37,0,0,0,16,0,1
90,70,16,3,3,1,13,0,1
579,36,185,0,0,0,5,0,0
64,46,6,0,0,6,21,0,0
1139,450,343,0,0,0,124,0,0
80,65,22,0,0,0,5,0,1
40,37,14,0,0,0,2,0,0
79,76,8,0,0,0,34,0,1
729,309,310,8,8,0,16,2,1
215,118,63,3,1,1,14,1,0
58,50,10,1,1,1,5,0,0
254,162,70,0,0,1,14,1,1
257,149,95,0,0,2,10,0,0
84,62,37,0,0,0,0,0,1
124,72,15,7,3,3,28,0,1
94,72,43,0,0,0,2,0,0
231,132,99,0,0,0,7,0,0
1650,574,549,4,1,3,74,0,0
385,123,60,13,2,5,60,0,0
447,217,187,0,0,1,2,0,0
47,46,7,0,0,0,1,0,1
592,282,198,1,1,8,44,0,0
99,76,37,0,0,0,3,0,0
310,155,95,3,1,1,13,2,0
1005,332,376,0,0,15,41,0,0
39,38,12,0,0,0,2,1,1
714,319,247,0,0,0,46,0,1
17,17,0,0,0,0,2,0,0
34,32,9,0,0,0,0,0,1
45,39,7,0,0,1,4,0,0
125,90,11,0,0,0,35,0,1
266,128,59,0,0,9,20,0,0
111,90,27,0,0,0,12,0,1
173,105,69,1,1,2,4,0,0
298,181,89,0,0,0,8,0,1
231,120,69,0,0,2,31,0,0
32,26,4,0,0,3,4,0,0
785,373,201,0,0,3,61,0,0
378,184,123,0,0,6,49,0,0
122,118,9,0,0,0,15,0,1
320,184,129,0,0,0,2,1,0
2929,605,838,43,4,71,240,0,0
546,273,145,0,0,18,83,0,0
62,48,13,0,0,2,7,0,0
76,66,9,1,1,0,6,0,0
202,128,76,0,0,1,10,0,0
1323,412,507,0,0,0,21,3,1
133,88,20,0,0,0,20,0,0
169,100,61,0,0,0,11,0,0
175,106,42,0,0,6,33,0,0
127,85,61,1,1,0,1,0,0
224,120,27,0,0,0,58,0,0
123,80,32,1,1,0,12,0,0
229,120,63,0,0,1,23,0,0
115,100,2,0,0,0,27,0,0
459,216,38,0,0,0,89,0,0
266,142,84,0,0,1,18,0,0
141,79,54,0,0,0,7,0,0
70,53,25,0,0,0,4,0,0
97,69,36,0,0,0,3,0,0
921,395,305,0,0,3,21,1,0
349,190,123,1,1,2,12,1,0
74,55,16,0,0,0,16,0,0
235,144,83,0,0,0,4,0,1
188,132,72,0,0,0,12,0,1
180,84,36,0,0,1,25,0,0
192,115,79,0,0,0,14,1,0
118,84,33,0,0,1,12,0,0
72,50,21,0,0,0,3,0,0
177,126,17,0,0,0,58,0,1
550,281,188,3,1,1,24,0,0
154,109,54,0,0,0,10,0,1
56,49,10,1,1,2,11,0,0
120,76,33,0,0,0,21,0,0
42,33,16,0,0,0,4,0,0
128,92,49,0,0,0,0,0,0
228,138,77,0,0,0,9,0,0
440,203,157,6,6,0,20,0,1
173,88,39,6,3,3,30,1,1
223,141,48,0,0,0,30,0,0
639,293,216,0,0,0,22,0,1
1055,377,368,0,0,0,111,1,0
257,126,84,0,0,0,21,0,0
322,196,94,0,0,1,38,0,0
307,173,83,2,1,0,14,1,0
42,31,16,0,0,0,1,0,0
779,404,247,0,0,0,101,0,1
86,69,24,0,0,1,7,0,0
596,96,91,0,0,0,222,0,1
496,219,190,1,1,3,26,0,0
53,39,15,0,0,0,7,0,1
37,31,11,0,0,1,1,0,0
127,76,34,0,0,1,12,0,0
120,85,29,0,0,0,13,0,0
364,196,90,9,1,1,23,2,0
489,270,152,0,0,0,33,1,0
5349,1315,1289,88,68,3,440,1,0
12,8,0,0,0,0,6,0,0
191,122,45,0,0,9,22,0,0
36,31,11,0,0,1,1,0,0
96,75,26,1,1,2,3,0,0
85,69,32,1,1,0,2,0,0
231,126,49,1,1,3,20,0,0
38,33,10,0,0,0,5,0,0
100,78,2,0,0,0,72,0,1
150,108,56,0,0,0,12,0,1
378,223,121,1,1,1,17,1,0
167,104,64,0,0,0,2,0,0
482,245,138,0,0,6,70,1,0
25,24,2,0,0,0,5,0,0
70,47,20,0,0,0,6,0,0
63,51,17,2,1,0,4,0,1
456,211,140,1,1,6,30,1,0
137,89,48,0,0,1,10,0,0
110,73,32,0,0,0,17,0,1
253,127,67,0,0,17,32,1,0
292,136,144,0,0,0,6,0,0
121,82,52,0,0,0,0,0,0
109,71,33,4,1,0,18,0,0
70,69,9,0,0,0,0,0,1
170,115,35,0,0,0,16,1,0
40,40,1,0,0,0,4,0,1
402,208,117,0,0,1,17,0,0
243,134,90,0,0,1,37,0,0
117,84,45,1,1,0,10,0,0
139,77,51,0,0,1,8,0,0
216,154,75,0,0,0,18,0,1
62,44,17,0,0,0,4,0,0
32,29,8,0,0,0,3,0,0
260,145,116,0,0,0,10,2,0
301,140,131,0,0,0,5,0,0
230,154,66,0,0,0,27,1,0
117,81,34,1,1,2,15,1,0
2301,950,728,16,10,2,55,1,0
47,34,5,0,0,3,14,0,0
540,262,106,0,0,0,108,0,1
172,103,86,0,0,0,1,0,0
143,102,48,0,0,0,20,0,0
174,93,52,0,0,0,16,0,0
222,110,58,2,1,5,29,0,0
99,77,23,2,1,1,7,0,1
13,10,2,0,0,1,3,0,0
1173,491,411,0,0,2,110,0,0
118,80,37,0,0,0,15,0,0
23,19,8,1,1,1,3,0,1
184,103,65,0,0,0,10,0,0
35,23,3,0,0,0,17,0,0
353,186,100,0,0,0,68,0,0
477,213,121,2,1,18,61,0,0
122,91,39,2,2,1,6,0,1
492,192,167,2,1,5,28,0,0
454,210,162,0,0,0,34,0,0
497,246,121,0,0,0,55,0,0
402,182,108,0,0,0,70,1,0
25,19,11,0,0,0,5,0,0
80,56,28,2,1,2,8,0,0
37,33,9,1,1,0,3,0,0
38,29,13,0,0,0,0,0,0
434,210,161,0,0,0,23,1,0
354,196,124,0,0,0,24,0,0
93,60,12,0,0,0,39,0,0
210,136,74,0,0,1,9,0,0
114,67,27,0,0,0,22,0,0
61,52,24,0,0,0,1,0,0
271,120,86,0,0,0,54,0,0
81,59,15,0,0,0,15,0,0
712,270,273,0,0,0,3,0,1
280,150,88,0,0,0,21,0,0
43,39,17,0,0,0,1,0,0
287,136,117,0,0,0,1,0,1
127,93,51,0,0,0,14,0,1
252,129,79,0,0,0,43,1,0
111,76,25,0,0,0,31,0,0
86,60,25,0,0,0,8,0,0
261,158,83,1,1,6,33,0,0
190,131,63,0,0,0,17,1,1
34,28,11,0,0,0,3,0,0
1047,417,299,3,1,45,127,1,0
19,17,6,0,0,0,2,0,1
46,40,12,1,1,1,9,0,1
53,40,22,0,0,0,1,0,0
117,90,37,0,0,0,14,0,1
84,7,12,0,0,0,0,0,0
82,61,34,0,0,0,0,0,1
185,93,61,0,0,0,4,0,0
313,155,84,6,2,11,30,1,0
1998,667,619,13,5,0,71,3,0
85,68,24,0,0,0,3,0,0
56,41,0,0,0,0,30,0,1
85,63,26,0,0,0,1,0,1
43,37,14,0,0,0,2,0,1
197,127,48,6,3,0,12,1,0
373,184,150,0,0,0,0,2,1
1275,473,82,0,0,0,601,0,1
153,108,43,2,2,2,13,1,1
360,164,130,0,0,0,12,0,0
310,195,87,2,1,0,24,0,0
115,69,42,0,0,0,11,0,1
162,103,60,0,0,0,18,0,0
516,249,142,0,0,1,23,0,0
90,70,33,0,0,0,4,1,1
76,62,20,0,0,0,16,0,1
148,95,29,3,2,0,17,0,1
40,30,10,0,0,2,5,0,0
56,48,22,0,0,0,0,0,1
32,28,5,0,0,0,6,0,0
84,73,24,0,0,0,4,0,1
41,33,7,0,0,1,0,0,0
20,18,2,1,1,0,2,0,0
127,87,54,0,0,0,1,0,0
86,61,7,0,0,4,25,0,0
193,132,69,0,0,1,7,0,0
254,165,73,0,0,3,19,0,0
146,85,24,0,0,0,21,1,0
155,93,51,0,0,1,17,0,0
389,220,109,1,1,0,12,0,0
112,74,31,0,0,1,4,0,0
203,94,56,0,0,13,16,0,0
72,54,23,2,2,0,2,0,0
174,116,58,0,0,1,12,0,0
243,153,62,0,0,0,13,0,1
128,97,44,0,0,0,6,0,0
9,9,2,1,1,0,3,0,0
74,53,28,0,0,0,1,0,1
34,31,7,0,0,2,1,0,0
220,126,90,0,0,0,10,0,0
575,278,228,0,0,0,21,0,1
25,23,5,1,1,0,6,0,0
66,55,24,0,0,0,4,0,0
183,113,60,0,0,0,26,1,0
237,123,83,0,0,0,17,0,0
352,164,72,0,0,1,37,0,0
299,164,105,0,0,5,8,0,0
112,69,39,1,1,0,1,0,0
261,122,96,0,0,3,14,0,0
255,154,83,0,0,0,18,1,0
151,92,61,0,0,0,4,2,0
62,52,21,0,0,0,3,0,0
15,13,9,0,0,0,0,0,0
36,28,19,0,0,0,2,0,0
24,17,2,0,0,2,7,0,0
53,43,13,0,0,0,2,0,0
151,93,55,0,0,0,2,2,0
675,396,192,1,1,0,81,0,0
33,21,17,0,0,0,0,0,0
173,103,64,0,0,0,6,0,0
1645,666,379,5,3,0,254,2,0
580,307,71,2,2,0,145,1,0
52,34,10,0,0,0,11,1,0
183,134,57,0,0,2,19,0,0
104,74,38,0,0,2,8,0,0
54,40,10,0,0,0,15,1,0
2464,715,976,0,0,0,41,3,1
101,67,48,0,0,0,1,0,0
480,221,186,0,0,0,14,0,0
107,92,20,0,0,0,41,0,1
141,95,51,0,0,0,5,0,0
420,208,174,0,0,0,14,1,1
198,73,36,0,0,0,18,0,0
42,34,22,0,0,0,2,0,0
87,62,15,0,0,0,14,0,1
632,284,80,0,0,0,258,0,0
225,132,61,0,0,0,13,0,0
93,80,17,0,0,0,19,2,1
46,36,21,0,0,0,0,0,0
526,169,148,0,0,0,93,0,0
80,64,28,0,0,0,11,0,0
56,41,13,0,0,0,3,0,0
306,184,105,0,0,0,10,0,0
57,50,19,0,0,0,0,0,0
30,28,0,0,0,0,5,0,0
148,80,40,0,0,0,8,0,1
160,104,33,0,0,0,17,0,0
18,14,2,0,0,0,8,0,0
284,179,69,0,0,0,4,0,1
218,125,69,0,0,1,14,0,0
347,201,108,9,6,3,18,0,0
98,67,44,0,0,0,11,0,0
539,241,194,0,0,0,42,1,1
25,20,6,0,0,0,1,0,0
171,100,56,0,0,0,10,0,0
42,38,9,0,0,1,4,0,0
135,109,33,1,1,0,13,0,0
528,242,154,0,0,3,30,1,0
274,150,106,0,0,0,5,2,0
52,41,10,0,0,0,4,0,0
87,64,8,0,0,5,20,0,0
316,182,99,0,0,0,27,0,1
548,240,160,0,0,6,24,0,0
69,51,34,0,0,0,0,0,0
951,366,342,0,0,0,33,1,0
600,349,140,3,1,3,76,1,0
196,134,63,0,0,0,16,1,0
1233,434,306,0,0,90,262,0,0
446,238,172,3,3,2,31,0,0
585,241,253,6,4,3,16,0,1
42,37,12,0,0,0,1,0,0
102,78,30,0,0,0,11,0,0
111,80,24,0,0,1,9,0,0
150,94,54,0,0,1,2,0,1
209,123,3,0,0,0,106,0,1
26,23,2,0,0,1,1,0,0
390,244,98,0,0,0,42,0,1
74,67,9,0,0,0,17,0,1
706,320,208,0,0,0,44,0,0
30,27,8,0,0,0,5,0,1
42,35,16,0,0,0,2,0,1
29,20,1,2,2,2,7,0,0
72,57,21,0,0,0,3,0,0
503,226,112,17,2,3,26,1,0
41,35,6,0,0,0,2,0,0
159,92,49,0,0,0,16,0,0
90,56,17,0,0,0,21,1,0
73,56,13,0,0,0,10,0,1
229,121,85,0,0,0,16,0,0
175,96,47,0,0,0,20,0,0
83,39,19,0,0,0,4,0,0
147,89,25,0,0,0,22,0,0
59,48,27,0,0,0,1,0,0
371,182,103,0,0,0,44,0,0
136,90,38,0,0,0,28,0,0
430,219,135,3,3,2,22,1,1
202,128,70,0,0,0,11,1,0
110,81,33,0,0,2,12,0,0
306,150,60,0,0,13,60,0,0
27,23,1,0,0,0,0,0,0
58,48,19,0,0,0,3,0,0
266,154,94,0,0,0,9,4,1
56,45,7,1,1,1,7,0,0
106,85,35,0,0,0,6,1,0
183,120,47,4,2,1,17,0,0
93,65,32,1,1,0,16,0,0
60,44,28,0,0,0,1,0,1
201,119,72,0,0,0,12,0,0
43,38,11,1,1,0,5,0,0
86,54,24,0,0,0,7,1,0
371,194,119,0,0,0,39,0,0
61,51,20,0,0,0,3,0,0
51,48,11,0,0,0,4,1,0
145,100,53,0,0,0,6,0,0
27,24,3,0,0,1,4,0,0
281,160,56,0,0,0,49,0,1
847,364,306,5,2,2,22,0,0
241,143,95,0,0,0,7,0,1
111,73,40,0,0,3,18,0,0
25,24,8,0,0,0,0,1,0
349,210,112,2,2,0,17,1,0
483,247,175,6,3,1,17,0,1
87,62,18,0,0,1,3,0,0
109,72,36,0,0,0,8,0,1
170,118,52,4,2,2,13,0,0
39,38,14,0,0,0,0,0,1
45,42,14,0,0,1,4,0,0
65,49,15,0,0,0,3,0,0
196,107,72,0,0,0,19,0,0
96,72,31,0,0,0,5,0,0
70,40,13,0,0,0,13,0,0
430,198,114,0,0,16,52,0,0
46,44,5,0,0,0,3,0,1
133,90,34,0,0,3,16,1,0
878,347,334,1,1,5,64,1,0
1105,474,293,26,4,4,116,1,0
2120,801,593,14,5,5,222,2,0
3557,1088,1048,8,3,5,241,1,0
